0.000054
0.000076
0.000394
0.000121
0.000143
0.000532
0.001078
0.001248
0.000072
0.000631
0.000662
0.000505
0.000680
0.000724
0.000237
0.002182
0.010988
0.002786
0.002607
0.003412
0.000550
0.001758
0.000774
0.002938
0.000143
0.000662
0.001977
0.000818
0.000322
0.000818
0.001194
0.002652
0.000863
0.000953
0.003274
0.000291
0.002728
0.002303
0.001789
0.002952
0.001646
0.000394
0.000590
0.000881
0.000568
0.002531
0.001167
0.006131
0.004311
0.005519
0.003672
0.006435
0.008412
0.000912
0.004736
